,shape,pos,count
0,'x,PART,3
1,",",PUNCT,30
2,.,PUNCT,7
3,Xx,ADP,1
4,Xx,ADV,1
5,Xxx,CCONJ,1
6,Xxx,NOUN,2
7,Xxx,NUM,2
8,Xxx,PRON,1
9,Xxx,PROPN,4
10,Xxx,VERB,1
11,Xxxx,ADV,1
12,Xxxxx,NOUN,1
13,Xxxxx,SCONJ,1
14,other.,PUNCT,8
15,x,DET,4
16,xx,ADP,14
17,xx,AUX,1
18,xx,PART,2
19,xx,PRON,6
20,xxx,ADJ,2
21,xxx,ADP,1
22,xxx,ADV,1
23,xxx,AUX,5
24,xxx,CCONJ,10
25,xxx,DET,13
26,xxx,NOUN,5
27,xxx,NUM,8
28,xxx,PART,1
29,xxx,PRON,6
30,xxx,VERB,8
31,"xxx!""Xxxx",ADV,1
32,xxxx,ADJ,9
33,xxxx,ADP,10
34,xxxx,ADV,8
35,xxxx,DET,3
36,xxxx,NOUN,24
37,xxxx,NUM,4
38,xxxx,PRON,7
39,xxxx,VERB,19
40,"xxxx,—xxxx",NOUN,2
