,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,17
2,Xx,ADP,1
3,Xxx,DET,7
4,Xxx,PRON,1
5,Xxxx,ADV,1
6,Xxxx,PRON,1
7,Xxxxx,ADP,1
8,Xxxxx,INTJ,1
9,Xxxxx,PRON,1
10,Xxxxx,PROPN,5
11,Xxxxx,SCONJ,1
12,other.,PUNCT,4
13,x,DET,3
14,xx,ADP,4
15,xx,AUX,1
16,xx,PART,4
17,xx,PRON,3
18,xx,VERB,3
19,xxx,ADJ,1
20,xxx,ADP,2
21,xxx,AUX,6
22,xxx,CCONJ,4
23,xxx,DET,9
24,xxx,NOUN,3
25,xxx,PART,2
26,xxx,PRON,4
27,xxx,VERB,5
28,xxxx,ADJ,10
29,xxxx,ADP,2
30,xxxx,ADV,5
31,xxxx,AUX,3
32,xxxx,DET,2
33,xxxx,NOUN,34
34,xxxx,PRON,1
35,xxxx,SCONJ,3
36,xxxx,VERB,18
