,shape,pos,count
0,'x,PART,1
1,'xx,AUX,1
2,",",PUNCT,16
3,.,PUNCT,8
4,X,DET,1
5,Xx,ADP,1
6,Xx,AUX,1
7,Xxx,ADV,1
8,Xxx,PRON,1
9,Xxxx,ADP,1
10,Xxxx,ADV,1
11,Xxxx,NOUN,1
12,Xxxxx,VERB,3
13,other.,PUNCT,15
14,x,DET,6
15,x,NOUN,1
16,xx,ADP,16
17,xx,ADV,1
18,xx,AUX,4
19,xx,CCONJ,1
20,xx,PART,5
21,xx,PRON,5
22,xx,VERB,3
23,xx,X,1
24,xxx,ADJ,1
25,xxx,ADV,2
26,xxx,AUX,3
27,xxx,CCONJ,7
28,xxx,DET,8
29,xxx,NOUN,4
30,xxx,NUM,2
31,xxx,PART,2
32,xxx,PRON,6
33,xxx,SCONJ,1
34,xxx,VERB,3
35,xxxx,ADJ,7
36,xxxx,ADP,6
37,xxxx,ADV,11
38,xxxx,DET,4
39,xxxx,NOUN,42
40,xxxx,PRON,9
41,xxxx,SCONJ,1
42,xxxx,VERB,20
