,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,9
2,Xx,ADP,1
3,Xx,PART,1
4,Xxxx,DET,1
5,Xxxxx,ADJ,1
6,Xxxxx,NOUN,4
7,Xxxxx,PROPN,1
8,other.,NUM,2
9,other.,PUNCT,6
10,x,DET,2
11,xx,ADP,9
12,xx,ADV,1
13,xx,AUX,2
14,xx,CCONJ,2
15,xx,PART,6
16,xx,PRON,4
17,xx,VERB,2
18,xxx,ADJ,3
19,xxx,ADV,1
20,xxx,AUX,2
21,xxx,CCONJ,7
22,xxx,DET,4
23,xxx,NOUN,1
24,xxx,NUM,4
25,xxx,PRON,1
26,xxx,VERB,6
27,xxxx,ADJ,17
28,xxxx,ADP,2
29,xxxx,ADV,6
30,xxxx,AUX,2
31,xxxx,DET,6
32,xxxx,NOUN,40
33,xxxx,NUM,3
34,xxxx,PRON,5
35,xxxx,SCONJ,3
36,xxxx,VERB,23
