,shape,pos,count
0,",",PUNCT,19
1,.,PUNCT,6
2,X,PRON,1
3,X,PROPN,2
4,XX,PROPN,1
5,Xx,ADP,1
6,Xxx,DET,2
7,Xxx,PROPN,4
8,Xxxx,DET,1
9,Xxxx,PRON,3
10,Xxxxx,PROPN,42
11,XxxxxXxxxx,PROPN,1
12,other.,ADJ,1
13,other.,NUM,1
14,other.,PUNCT,3
15,x,DET,1
16,xx,ADP,12
17,xx,ADV,2
18,xx,NOUN,1
19,xx,PART,3
20,xxx,AUX,1
21,xxx,CCONJ,6
22,xxx,DET,13
23,xxx,NOUN,2
24,xxx,PART,1
25,xxx,VERB,2
26,xxxx,ADJ,1
27,xxxx,ADP,6
28,xxxx,ADV,7
29,xxxx,AUX,3
30,xxxx,DET,2
31,xxxx,NOUN,12
32,xxxx,PRON,6
33,xxxx,SCONJ,2
34,xxxx,VERB,17
