,shape,pos,count
0,'x,PART,1
1,",",PUNCT,19
2,.,PUNCT,8
3,Xxx,CCONJ,1
4,Xxx,PART,1
5,Xxx,PRON,1
6,Xxxx,DET,1
7,Xxxx,PROPN,4
8,Xxxxx,ADJ,1
9,Xxxxx,DET,1
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,5
12,Xxxxx,SCONJ,1
13,other.,NUM,1
14,other.,PUNCT,4
15,x,DET,2
16,xx,ADP,18
17,xx,ADV,1
18,xx,AUX,1
19,xx,PART,2
20,xx,SCONJ,1
21,xxx,ADP,3
22,xxx,ADV,2
23,xxx,AUX,6
24,xxx,CCONJ,6
25,xxx,DET,7
26,xxx,NOUN,1
27,xxx,NUM,1
28,xxx,PART,1
29,xxx,PRON,8
30,xxx,VERB,2
31,xxxx,ADJ,23
32,xxxx,ADP,7
33,xxxx,ADV,8
34,xxxx,AUX,3
35,xxxx,DET,4
36,xxxx,NOUN,35
37,xxxx,NUM,1
38,xxxx,PRON,4
39,xxxx,SCONJ,7
40,xxxx,VERB,13
