,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,9
2,XXX,NOUN,1
3,XXXX,PROPN,3
4,Xx,ADP,2
5,Xx,ADV,1
6,Xx,CCONJ,1
7,XxX,NOUN,1
8,XxX-d,PROPN,3
9,Xxx,CCONJ,1
10,Xxx,DET,1
11,Xxxx,ADV,2
12,Xxxx,DET,1
13,Xxxx,PRON,2
14,Xxxxx,PROPN,4
15,other.,NOUN,1
16,other.,NUM,4
17,other.,PUNCT,9
18,x,DET,5
19,xx,ADP,13
20,xx,ADV,1
21,xx,AUX,2
22,xx,DET,2
23,xx,PART,3
24,xx,PRON,5
25,xx,VERB,1
26,xxx,ADJ,3
27,xxx,ADP,1
28,xxx,ADV,1
29,xxx,AUX,3
30,xxx,CCONJ,4
31,xxx,DET,12
32,xxx,VERB,2
33,xxxx,ADJ,17
34,xxxx,ADP,8
35,xxxx,ADV,4
36,xxxx,AUX,4
37,xxxx,DET,3
38,xxxx,NOUN,42
39,xxxx,PRON,3
40,xxxx,SCONJ,5
41,xxxx,VERB,26
