,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,6
2,Xx,ADV,1
3,Xx,SCONJ,1
4,Xxx,DET,2
5,Xxx,PROPN,1
6,Xxxxx,ADV,1
7,Xxxxx,DET,1
8,other.,ADJ,1
9,other.,NOUN,2
10,other.,NUM,1
11,other.,PUNCT,4
12,other.,VERB,1
13,x,DET,1
14,xx,ADP,14
15,xx,AUX,2
16,xx,DET,1
17,xx,PRON,1
18,xx,VERB,3
19,xxx,ADP,1
20,xxx,AUX,4
21,xxx,CCONJ,8
22,xxx,DET,11
23,xxx,NOUN,4
24,xxx,NUM,1
25,xxx,PRON,2
26,xxxx,ADJ,15
27,xxxx,ADP,8
28,xxxx,ADV,6
29,xxxx,CCONJ,1
30,xxxx,DET,5
31,xxxx,NOUN,39
32,xxxx,NUM,1
33,xxxx,PRON,3
34,xxxx,VERB,20
