,shape,pos,count
0,'x,PART,1
1,",",PUNCT,14
2,.,PUNCT,6
3,Xx,PRON,2
4,Xxx,ADV,1
5,Xxx,PROPN,8
6,Xxxx,ADJ,1
7,Xxxx,DET,1
8,Xxxx,PRON,1
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,1
11,other.,PUNCT,6
12,x,DET,7
13,xx,ADP,12
14,xx,ADV,1
15,xx,AUX,1
16,xx,CCONJ,1
17,xx,DET,3
18,xx,PART,3
19,xx,PRON,5
20,"xx!""Xxx",CCONJ,1
21,xxx,ADJ,1
22,xxx,ADP,4
23,xxx,ADV,1
24,xxx,AUX,3
25,xxx,CCONJ,7
26,xxx,DET,4
27,xxx,NOUN,5
28,xxx,PART,1
29,xxx,PRON,8
30,xxx,VERB,3
31,xxxx,ADJ,11
32,xxxx,ADP,1
33,xxxx,ADV,15
34,xxxx,AUX,1
35,xxxx,DET,3
36,xxxx,NOUN,22
37,xxxx,PRON,2
38,xxxx,SCONJ,1
39,xxxx,VERB,22
