,shape,pos,count
0,",",PUNCT,17
1,.,PUNCT,10
2,Xx,ADP,1
3,Xx,INTJ,1
4,Xxx,ADJ,1
5,Xxx,DET,1
6,Xxxx,ADJ,1
7,Xxxx,ADV,1
8,Xxxx,PROPN,2
9,Xxxxx,ADV,1
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,4
12,other.,NOUN,1
13,other.,PUNCT,2
14,x,DET,4
15,xx,ADP,10
16,xx,ADV,1
17,xx,AUX,4
18,xx,CCONJ,1
19,xx,DET,1
20,xx,PART,1
21,xx,PRON,2
22,xx,VERB,1
23,xxx,ADJ,2
24,xxx,ADP,2
25,xxx,ADV,1
26,xxx,AUX,7
27,xxx,CCONJ,14
28,xxx,DET,15
29,xxx,NOUN,3
30,xxx,PRON,2
31,xxx,VERB,3
32,xxxx,ADJ,11
33,xxxx,ADP,3
34,xxxx,ADV,8
35,xxxx,AUX,1
36,xxxx,DET,3
37,xxxx,NOUN,43
38,xxxx,PRON,5
39,xxxx,SCONJ,1
40,xxxx,VERB,17
