,shape,pos,count
0,"""Xxxx",INTJ,1
1,'x,VERB,2
2,",",PUNCT,16
3,.,PUNCT,8
4,X,PRON,4
5,X'x,NOUN,1
6,Xx,PRON,1
7,Xxx,DET,1
8,Xxxxx,ADJ,1
9,Xxxxx,ADP,1
10,Xxxxx,PRON,2
11,Xxxxx,PROPN,7
12,other.,PUNCT,12
13,x,DET,11
14,x'x,PART,1
15,xx,ADP,18
16,xx,ADV,1
17,xx,AUX,2
18,xx,DET,2
19,xx,PART,4
20,xx,PRON,2
21,xx,VERB,1
22,xxx,ADJ,1
23,xxx,ADP,3
24,xxx,ADV,1
25,xxx,AUX,6
26,xxx,CCONJ,10
27,xxx,DET,9
28,xxx,NOUN,2
29,xxx,PART,1
30,xxx,PRON,9
31,xxx,VERB,2
32,xxxx,ADJ,13
33,xxxx,ADP,4
34,xxxx,ADV,5
35,xxxx,AUX,3
36,xxxx,DET,1
37,xxxx,NOUN,35
38,xxxx,PRON,4
39,xxxx,SCONJ,1
40,xxxx,VERB,21
