,shape,pos,count
0,",",PUNCT,12
1,.,PUNCT,16
2,X,DET,1
3,Xx,DET,1
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,NUM,1
7,Xxxx,ADJ,1
8,Xxxx,ADV,1
9,Xxxx,PRON,2
10,Xxxxx,ADV,2
11,Xxxxx,NOUN,4
12,Xxxxx,PRON,1
13,other.,ADJ,1
14,other.,PUNCT,2
15,x,DET,5
16,xx,ADP,10
17,xx,ADV,2
18,xx,AUX,9
19,xx,CCONJ,1
20,xx,DET,1
21,xx,PART,3
22,xx,PRON,1
23,xx,VERB,1
24,xxx,ADJ,1
25,xxx,ADV,1
26,xxx,AUX,4
27,xxx,CCONJ,6
28,xxx,DET,7
29,xxx,NOUN,2
30,xxx,NUM,1
31,xxx,PART,4
32,xxxx,ADJ,15
33,xxxx,ADP,2
34,xxxx,ADV,5
35,xxxx,AUX,1
36,xxxx,DET,3
37,xxxx,NOUN,32
38,xxxx,NUM,1
39,xxxx,PRON,4
40,xxxx,SCONJ,1
41,xxxx,VERB,18
