,shape,pos,count
0,'x,PART,1
1,",",PUNCT,11
2,.,PUNCT,6
3,Xx,ADP,1
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,PROPN,7
7,Xxxx,DET,1
8,Xxxx,PROPN,1
9,Xxxxx,PRON,2
10,Xxxxx,PROPN,30
11,other.,PUNCT,2
12,x,DET,2
13,xx,ADP,22
14,xx,AUX,3
15,xx,CCONJ,1
16,xx,DET,2
17,xx,PART,4
18,xx,PRON,2
19,xx,VERB,2
20,xxx,ADJ,1
21,xxx,AUX,3
22,xxx,CCONJ,7
23,xxx,DET,15
24,xxx,NOUN,3
25,xxx,NUM,2
26,xxx,PART,1
27,xxx,PRON,8
28,xxx,VERB,2
29,xxxx,ADJ,10
30,xxxx,ADP,3
31,xxxx,ADV,2
32,xxxx,AUX,2
33,xxxx,DET,4
34,xxxx,NOUN,26
35,xxxx,PRON,2
36,xxxx,SCONJ,1
37,xxxx,VERB,12
