,shape,pos,count
0,'x,PART,1
1,",",PUNCT,15
2,.,PUNCT,8
3,Xx,ADP,1
4,Xx,ADV,1
5,Xxx,ADV,1
6,Xxx,CCONJ,1
7,Xxx,PROPN,3
8,Xxxx,PROPN,10
9,Xxxxx,PROPN,1
10,other.,PUNCT,6
11,x,DET,2
12,xx,ADP,10
13,xx,ADV,1
14,xx,AUX,2
15,xx,CCONJ,1
16,xx,DET,2
17,xx,PART,8
18,xx,PRON,9
19,xx,SCONJ,1
20,xx,VERB,3
21,xxx,ADP,4
22,xxx,ADV,1
23,xxx,AUX,9
24,xxx,CCONJ,7
25,xxx,DET,4
26,xxx,NOUN,1
27,xxx,NUM,2
28,xxx,PART,2
29,xxx,PRON,10
30,xxx,VERB,5
31,xxxx,ADJ,4
32,xxxx,ADP,7
33,xxxx,ADV,11
34,xxxx,AUX,7
35,xxxx,DET,6
36,xxxx,NOUN,14
37,xxxx,PRON,6
38,xxxx,SCONJ,5
39,xxxx,VERB,22
