,shape,pos,count
0,"""X",PUNCT,2
1,"""Xx'xx",AUX,1
2,"""Xxx",PUNCT,2
3,"""Xxxxx",PUNCT,1
4,'x,AUX,1
5,'xx,AUX,1
6,",",PUNCT,14
7,.,PUNCT,16
8,X,PRON,2
9,Xx,AUX,2
10,Xxx,NOUN,2
11,Xxx,PRON,3
12,Xxx,PROPN,3
13,"Xxx?""""Xxx",INTJ,1
14,"Xxx?""""Xxxx",PROPN,1
15,Xxxx,ADV,2
16,Xxxx,DET,1
17,Xxxxx,NOUN,1
18,Xxxxx,PROPN,10
19,other.,PUNCT,12
20,x,DET,8
21,x'x,PART,3
22,xx,ADP,10
23,xx,ADV,1
24,xx,AUX,1
25,xx,PART,4
26,xx,PRON,7
27,xx,VERB,4
28,xxx,ADV,1
29,xxx,AUX,3
30,xxx,CCONJ,6
31,xxx,DET,13
32,xxx,NOUN,5
33,xxx,NUM,1
34,xxx,PRON,8
35,xxx,VERB,1
36,xxxx,ADJ,10
37,xxxx,ADP,9
38,xxxx,ADV,8
39,xxxx,AUX,4
40,xxxx,DET,4
41,xxxx,NOUN,24
42,xxxx,NUM,1
43,xxxx,PRON,2
44,xxxx,SCONJ,1
45,xxxx,VERB,26
