,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,8
3,Xx,PART,1
4,Xxx,DET,5
5,Xxxx,NOUN,1
6,Xxxx,PROPN,1
7,Xxxxx,ADV,1
8,Xxxxx,PROPN,1
9,other.,PUNCT,2
10,x,DET,3
11,xx,ADP,17
12,xx,ADV,2
13,xx,AUX,1
14,xx,CCONJ,1
15,xx,DET,1
16,xx,PART,3
17,xx,SCONJ,1
18,xxx,ADJ,2
19,xxx,ADP,4
20,xxx,AUX,3
21,xxx,CCONJ,11
22,xxx,DET,14
23,xxx,NOUN,2
24,xxx,NUM,1
25,xxx,PART,1
26,xxx,PRON,1
27,xxx,VERB,5
28,xxxx,ADJ,11
29,xxxx,ADP,3
30,xxxx,ADV,3
31,xxxx,AUX,6
32,xxxx,DET,3
33,xxxx,NOUN,43
34,xxxx,NUM,4
35,xxxx,PRON,4
36,xxxx,SCONJ,1
37,xxxx,VERB,19
