,shape,pos,count
0,'x,PART,1
1,",",PUNCT,10
2,.,PUNCT,8
3,Xx,ADP,1
4,Xxx,PRON,1
5,Xxxx,ADV,1
6,Xxxx,DET,2
7,Xxxx,PROPN,3
8,Xxxxx,ADJ,1
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,3
11,Xxxxx,VERB,1
12,other.,PUNCT,3
13,x,DET,7
14,xx,ADP,15
15,xx,ADV,1
16,xx,AUX,5
17,xx,PART,4
18,xx,PRON,5
19,xx,VERB,3
20,xxx,ADV,1
21,xxx,AUX,4
22,xxx,CCONJ,6
23,xxx,DET,6
24,xxx,NOUN,1
25,xxx,NUM,2
26,xxx,PART,1
27,xxx,PRON,7
28,xxx,VERB,10
29,xxxx,ADJ,11
30,xxxx,ADP,4
31,xxxx,ADV,6
32,xxxx,AUX,1
33,xxxx,DET,6
34,xxxx,NOUN,31
35,xxxx,NUM,6
36,xxxx,PRON,10
37,xxxx,SCONJ,6
38,xxxx,VERB,11
