,shape,pos,count
0,",",PUNCT,5
1,.,PUNCT,8
2,Xx,PRON,3
3,Xxx,ADJ,1
4,Xxx,CCONJ,1
5,Xxxx,PRON,1
6,Xxxxx,ADP,1
7,Xxxxx,PRON,1
8,other.,NUM,2
9,other.,PUNCT,8
10,other.,SYM,1
11,x,DET,2
12,xx,ADP,15
13,xx,ADV,4
14,xx,CCONJ,2
15,xx,DET,1
16,xx,PART,1
17,xx,PRON,9
18,xx,VERB,1
19,xxx,ADJ,1
20,xxx,ADP,1
21,xxx,AUX,9
22,xxx,DET,4
23,xxx,NOUN,4
24,xxx,NUM,3
25,xxx,PART,2
26,xxx,PRON,8
27,xxx,VERB,2
28,xxxx,ADJ,11
29,xxxx,ADP,4
30,xxxx,ADV,15
31,xxxx,AUX,2
32,xxxx,DET,5
33,xxxx,NOUN,21
34,xxxx,PRON,1
35,xxxx,SCONJ,5
36,xxxx,VERB,20
