,shape,pos,count
0,"""""Xxx",PUNCT,1
1,",",PUNCT,12
2,.,PUNCT,11
3,X,PRON,2
4,Xx,INTJ,1
5,Xx,PRON,3
6,Xxx,NOUN,1
7,Xxx,PRON,3
8,Xxx.,PROPN,1
9,Xxxx,ADV,1
10,Xxxx,NOUN,1
11,Xxxx,PROPN,1
12,Xxxxx,PROPN,5
13,"Xxxxx!""Xxx",PROPN,1
14,other.,PUNCT,9
15,x,DET,1
16,xx,ADP,8
17,xx,ADV,1
18,xx,CCONJ,1
19,xx,DET,1
20,xx,PART,1
21,xx,PRON,6
22,xx,VERB,3
23,xxx,ADJ,1
24,xxx,ADP,3
25,xxx,ADV,1
26,xxx,AUX,8
27,xxx,CCONJ,10
28,xxx,DET,7
29,xxx,NOUN,4
30,xxx,PART,4
31,xxx,PRON,15
32,xxx,VERB,5
33,xxxx,ADJ,11
34,xxxx,ADP,3
35,xxxx,ADV,14
36,xxxx,AUX,4
37,xxxx,DET,2
38,xxxx,NOUN,17
39,xxxx,SCONJ,2
40,xxxx,VERB,27
