,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,10
2,X,DET,1
3,Xx,PRON,4
4,Xxx,PROPN,1
5,Xxxx,DET,1
6,Xxxx,NOUN,2
7,Xxxx,PROPN,1
8,Xxxxx,ADJ,1
9,Xxxxx,DET,1
10,Xxxxx,PROPN,1
11,x,DET,2
12,x'x,PART,1
13,xx,ADP,15
14,xx,ADV,2
15,xx,PART,2
16,xx,VERB,1
17,xxx,ADJ,3
18,xxx,ADP,5
19,xxx,AUX,4
20,xxx,CCONJ,9
21,xxx,DET,15
22,xxx,NOUN,1
23,xxx,PART,1
24,xxx,PRON,2
25,xxx,SCONJ,2
26,xxx,VERB,1
27,xxxx,ADJ,10
28,xxxx,ADP,5
29,xxxx,ADV,4
30,xxxx,AUX,2
31,xxxx,DET,3
32,xxxx,NOUN,40
33,xxxx,NUM,1
34,xxxx,PRON,3
35,xxxx,SCONJ,2
36,xxxx,VERB,19
