,shape,pos,count
0,"""Xxx",ADV,1
1,"""Xxx",VERB,1
2,'x,AUX,1
3,'x,PART,1
4,'x,VERB,1
5,'xx,AUX,1
6,'xx,VERB,1
7,",",PUNCT,15
8,.,PUNCT,10
9,X,PRON,5
10,Xx,PRON,1
11,Xxxx,DET,1
12,Xxxx,INTJ,1
13,Xxxx,PRON,2
14,Xxxxx,ADJ,1
15,Xxxxx,ADV,2
16,other.,PUNCT,18
17,x,DET,1
18,x'x,PART,1
19,xx,ADP,9
20,xx,ADV,1
21,xx,AUX,4
22,xx,DET,2
23,xx,PART,2
24,xx,PRON,4
25,xxx,ADJ,5
26,xxx,ADV,1
27,xxx,AUX,2
28,xxx,CCONJ,7
29,xxx,DET,11
30,xxx,NOUN,3
31,xxx,NUM,3
32,xxx,PART,2
33,xxx,PRON,2
34,"xxx!""""Xxx",ADV,1
35,xxxx,ADJ,11
36,xxxx,ADP,5
37,xxxx,ADV,14
38,xxxx,AUX,1
39,xxxx,DET,3
40,xxxx,NOUN,21
41,xxxx,NUM,1
42,xxxx,PRON,9
43,xxxx,SCONJ,1
44,xxxx,VERB,24
