,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,10
2,Xx,ADP,1
3,Xxx,DET,3
4,Xxx,NUM,1
5,Xxxx,ADV,2
6,Xxxx,DET,2
7,Xxxxx,ADV,1
8,other.,NUM,3
9,other.,PUNCT,3
10,x,DET,4
11,xx,ADP,15
12,xx,ADV,1
13,xx,AUX,4
14,xx,DET,2
15,xx,PART,3
16,xx,PRON,6
17,xx,SCONJ,1
18,xx,VERB,2
19,xxx,ADP,2
20,xxx,AUX,4
21,xxx,CCONJ,6
22,xxx,DET,19
23,xxx,NOUN,3
24,xxx,NUM,1
25,xxx,PART,2
26,xxx,PRON,3
27,xxx,VERB,6
28,xxxx,ADJ,18
29,xxxx,ADP,4
30,xxxx,ADV,2
31,xxxx,AUX,6
32,xxxx,DET,7
33,xxxx,NOUN,54
34,xxxx,PRON,2
35,xxxx,SCONJ,2
36,xxxx,VERB,16
