,shape,pos,count
0,'x,PART,2
1,",",PUNCT,5
2,.,PUNCT,7
3,X,DET,2
4,X,PRON,1
5,Xx,ADP,1
6,Xxx,CCONJ,2
7,Xxx,DET,1
8,Xxxx,PROPN,1
9,Xxxxx,PROPN,1
10,Xxxxx,VERB,1
11,other.,PUNCT,6
12,x,DET,2
13,xx,ADP,18
14,xx,AUX,1
15,xx,CCONJ,1
16,xx,DET,1
17,xx,PART,1
18,xx,PRON,7
19,xxx,ADJ,2
20,xxx,ADP,3
21,xxx,ADV,1
22,xxx,AUX,3
23,xxx,CCONJ,4
24,xxx,DET,9
25,xxx,NOUN,7
26,xxx,PRON,8
27,xxx,VERB,3
28,xxxx,ADJ,15
29,xxxx,ADP,3
30,xxxx,ADV,4
31,xxxx,AUX,4
32,xxxx,DET,2
33,xxxx,NOUN,27
34,xxxx,PRON,4
35,xxxx,PROPN,1
36,xxxx,VERB,16
