,shape,pos,count
0,",",PUNCT,8
1,.,PUNCT,7
2,Xx,ADP,1
3,Xx,PRON,2
4,Xxx,DET,1
5,Xxx,PROPN,1
6,Xxxx,PRON,1
7,Xxxx,PROPN,2
8,Xxxxx,PROPN,8
9,other.,PUNCT,6
10,x,DET,10
11,xx,ADP,18
12,xx,ADV,1
13,xx,AUX,4
14,xx,DET,1
15,xx,PART,4
16,xx,PRON,4
17,xx,VERB,1
18,xxx,ADP,2
19,xxx,ADV,2
20,xxx,AUX,1
21,xxx,CCONJ,10
22,xxx,DET,13
23,xxx,NOUN,6
24,xxx,NUM,1
25,xxx,PRON,2
26,xxx,VERB,4
27,xxxx,ADJ,11
28,xxxx,ADP,6
29,xxxx,ADV,7
30,xxxx,AUX,5
31,xxxx,DET,5
32,xxxx,NOUN,35
33,xxxx,NUM,2
34,xxxx,PRON,11
35,xxxx,VERB,17
