,shape,pos,count
0,",",PUNCT,15
1,.,PUNCT,6
2,X,DET,2
3,Xx,ADP,1
4,Xxx,PROPN,1
5,Xxxx,DET,1
6,Xxxx,PRON,1
7,Xxxx,PROPN,3
8,Xxxxx,ADP,1
9,Xxxxx,PROPN,4
10,other.,PUNCT,2
11,x,DET,1
12,xx,ADP,16
13,xx,ADV,1
14,xx,AUX,2
15,xx,CCONJ,2
16,xx,PART,5
17,xx,PRON,1
18,xx,VERB,3
19,xxx,ADP,1
20,xxx,ADV,1
21,xxx,AUX,5
22,xxx,CCONJ,9
23,xxx,DET,16
24,xxx,NOUN,1
25,xxx,NUM,1
26,xxx,PRON,1
27,xxx,SCONJ,1
28,xxx,VERB,1
29,xxxx,ADJ,6
30,xxxx,ADP,3
31,xxxx,ADV,1
32,xxxx,AUX,6
33,xxxx,DET,5
34,xxxx,NOUN,33
35,xxxx,PRON,2
36,xxxx,SCONJ,3
37,xxxx,VERB,17
