,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,10
2,X,DET,1
3,X,PRON,1
4,Xx,PRON,3
5,Xxx,ADP,1
6,Xxx,CCONJ,1
7,Xxx,PRON,1
8,Xxx,PROPN,1
9,Xxxxx,PRON,1
10,Xxxxx,PROPN,8
11,other.,ADJ,1
12,other.,PUNCT,1
13,x,DET,3
14,xx,ADP,20
15,xx,ADV,1
16,xx,CCONJ,2
17,xx,DET,2
18,xx,NOUN,1
19,xx,PART,4
20,xx,PRON,6
21,xxx,ADJ,1
22,xxx,ADP,2
23,xxx,AUX,9
24,xxx,CCONJ,8
25,xxx,DET,18
26,xxx,NOUN,3
27,xxx,PRON,2
28,xxx,SCONJ,1
29,xxx,VERB,4
30,xxxx,ADJ,10
31,xxxx,ADP,5
32,xxxx,ADV,3
33,xxxx,AUX,2
34,xxxx,CCONJ,1
35,xxxx,DET,4
36,xxxx,NOUN,38
37,xxxx,NUM,2
38,xxxx,PRON,2
39,xxxx,SCONJ,4
40,xxxx,VERB,19
