,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,9
2,Xx,PRON,2
3,Xx,SCONJ,1
4,Xxx,ADV,1
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxx,NUM,1
8,Xxx,PROPN,1
9,Xxxx,ADV,1
10,Xxxx,DET,1
11,Xxxx,NOUN,2
12,Xxxx,PRON,1
13,Xxxx,PROPN,1
14,Xxxxx,DET,1
15,other.,DET,1
16,other.,NOUN,2
17,other.,PUNCT,18
18,x,DET,4
19,xx,ADP,6
20,xx,AUX,5
21,xx,PART,1
22,xx,PRON,10
23,xx,SCONJ,3
24,xx,VERB,2
25,xxx,ADJ,3
26,xxx,ADP,1
27,xxx,ADV,2
28,xxx,AUX,7
29,xxx,CCONJ,4
30,xxx,DET,9
31,xxx,NOUN,4
32,xxx,NUM,1
33,xxx,PART,3
34,xxx,PRON,2
35,xxx,VERB,4
36,xxxx,ADJ,10
37,xxxx,ADP,7
38,xxxx,ADV,9
39,xxxx,AUX,4
40,xxxx,DET,4
41,xxxx,NOUN,32
42,xxxx,PRON,9
43,xxxx,SCONJ,2
44,xxxx,VERB,22
