,shape,pos,count
0,'x,PART,1
1,",",PUNCT,4
2,.,PUNCT,7
3,Xx,ADP,1
4,Xxx,DET,2
5,Xxx,PROPN,3
6,Xxxx,ADV,1
7,Xxxx,DET,1
8,Xxxx,PRON,1
9,Xxxx,PROPN,3
10,Xxxxx,ADV,1
11,Xxxxx,PROPN,21
12,other.,PUNCT,3
13,x,DET,3
14,xx,ADP,25
15,xx,ADV,1
16,xx,AUX,1
17,xx,DET,1
18,xx,PART,1
19,xx,PRON,2
20,xxx,ADV,2
21,xxx,AUX,4
22,xxx,CCONJ,3
23,xxx,DET,10
24,xxx,NOUN,2
25,xxx,NUM,2
26,xxx,PRON,5
27,xxx,VERB,1
28,xxxx,ADJ,12
29,xxxx,ADP,3
30,xxxx,ADV,4
31,xxxx,AUX,3
32,xxxx,DET,1
33,xxxx,NOUN,27
34,xxxx,NUM,1
35,xxxx,PRON,3
36,xxxx,SCONJ,2
37,xxxx,VERB,17
