,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,11
2,Xx,CCONJ,2
3,Xx,PRON,1
4,Xxx,ADP,3
5,Xxxx,ADJ,1
6,Xxxx,ADV,1
7,Xxxxx,ADJ,1
8,Xxxxx,NOUN,1
9,Xxxxx,PRON,1
10,other.,PUNCT,7
11,x,DET,9
12,xx,ADP,8
13,xx,AUX,5
14,xx,CCONJ,1
15,xx,PART,5
16,xx,PRON,4
17,xx,SCONJ,3
18,xxx,ADJ,1
19,xxx,ADP,5
20,xxx,AUX,2
21,xxx,CCONJ,8
22,xxx,DET,10
23,xxx,NOUN,1
24,xxx,PART,1
25,xxx,PRON,12
26,xxxx,ADJ,15
27,xxxx,ADP,4
28,xxxx,ADV,7
29,xxxx,AUX,3
30,xxxx,DET,1
31,xxxx,NOUN,53
32,xxxx,PRON,4
33,xxxx,SCONJ,1
34,xxxx,VERB,28
35,xxxx!Xxxx,NOUN,1
