,shape,pos,count
0,"""Xxx",PUNCT,1
1,"""Xxxx",NOUN,1
2,'x,PART,1
3,",",PUNCT,13
4,.,PUNCT,9
5,Xx,ADP,2
6,Xx,PRON,2
7,Xxx,ADP,1
8,Xxx,PROPN,2
9,Xxxx,ADV,2
10,Xxxx,PROPN,3
11,Xxxxx,PROPN,8
12,other.,PUNCT,11
13,x,DET,6
14,xx,ADP,8
15,xx,AUX,1
16,xx,DET,1
17,xx,PART,2
18,xx,PRON,5
19,xx,VERB,1
20,xxx,ADJ,1
21,xxx,ADV,1
22,xxx,AUX,8
23,xxx,CCONJ,11
24,xxx,DET,13
25,xxx,NOUN,1
26,xxx,NUM,1
27,xxx,PART,1
28,xxx,PRON,8
29,xxx,VERB,6
30,xxxx,ADJ,15
31,xxxx,ADP,7
32,xxxx,ADV,3
33,xxxx,DET,1
34,xxxx,NOUN,25
35,xxxx,NUM,2
36,xxxx,PRON,2
37,xxxx,SCONJ,3
38,xxxx,VERB,24
