,shape,pos,count
0,'x,AUX,4
1,'x,PRON,2
2,'xx,VERB,1
3,",",PUNCT,10
4,.,PUNCT,10
5,X,PRON,4
6,XX,AUX,2
7,XXX,ADJ,1
8,XXX,PROPN,1
9,XXXX,ADJ,1
10,XXXX,ADV,2
11,XXXX,NOUN,1
12,XXXX,PROPN,1
13,XXXXxxxx,ADJ,1
14,XXXxxxx,NOUN,1
15,Xx,INTJ,2
16,Xx,PRON,1
17,Xx,VERB,1
18,Xxx,ADV,1
19,Xxx,AUX,1
20,Xxx,CCONJ,4
21,Xxx,DET,1
22,Xxx,INTJ,1
23,Xxx,NOUN,1
24,Xxx,PRON,2
25,Xxx,VERB,1
26,Xxxx,ADJ,1
27,Xxxx,ADV,1
28,Xxxx,AUX,1
29,Xxxx,INTJ,1
30,Xxxx,PRON,2
31,Xxxx,VERB,1
32,Xxxxx,ADJ,1
33,Xxxxx,ADV,1
34,Xxxxx,NOUN,4
35,Xxxxx,PROPN,4
36,other.,PART,1
37,other.,PUNCT,24
38,x,DET,4
39,x'x,PART,1
40,xx,ADP,12
41,xx,ADV,1
42,xx,AUX,6
43,xx,DET,1
44,xx,PART,5
45,xx,PRON,3
46,xx,VERB,2
47,xxx,ADP,3
48,xxx,ADV,3
49,xxx,AUX,3
50,xxx,CCONJ,2
51,xxx,DET,9
52,xxx,PART,2
53,xxx,PRON,10
54,xxx,VERB,7
55,xxxx,ADJ,8
56,xxxx,ADP,3
57,xxxx,ADV,7
58,xxxx,AUX,1
59,xxxx,DET,4
60,xxxx,INTJ,1
61,xxxx,NOUN,16
62,xxxx,PRON,5
63,xxxx,SCONJ,1
64,xxxx,VERB,17
65,xxxx!Xx,NOUN,1
