,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,9
2,Xx,ADP,1
3,Xx,PRON,3
4,Xxx,ADP,1
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxxx,DET,1
8,Xxxxx,ADV,1
9,Xxxxx,AUX,1
10,other.,PUNCT,4
11,x,DET,4
12,xx,ADP,12
13,xx,ADV,1
14,xx,AUX,1
15,xx,DET,3
16,xx,PART,7
17,xx,PRON,7
18,xxx,ADJ,1
19,xxx,ADP,4
20,xxx,ADV,1
21,xxx,AUX,5
22,xxx,CCONJ,3
23,xxx,DET,12
24,xxx,NOUN,6
25,xxx,PRON,2
26,xxx,VERB,7
27,xxxx,ADJ,14
28,xxxx,ADP,2
29,xxxx,ADV,12
30,xxxx,AUX,3
31,xxxx,DET,5
32,xxxx,NOUN,31
33,xxxx,NUM,2
34,xxxx,PRON,2
35,xxxx,SCONJ,2
36,xxxx,VERB,20
