,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,13
2,Xx,ADP,1
3,Xx,PRON,1
4,Xxx,DET,6
5,Xxx,PROPN,1
6,Xxxx,ADV,1
7,Xxxx,DET,1
8,Xxxx,PRON,1
9,Xxxx,PROPN,2
10,Xxxxx,ADJ,1
11,Xxxxx,ADV,2
12,Xxxxx,PROPN,8
13,other.,ADJ,1
14,other.,NUM,4
15,other.,PUNCT,2
16,x,DET,3
17,x'xxxx,NOUN,1
18,xx,ADP,13
19,xx,ADV,3
20,xx,AUX,1
21,xx,DET,1
22,xx,PART,1
23,xx,PRON,1
24,xx,VERB,1
25,xxx,ADJ,2
26,xxx,ADP,1
27,xxx,ADV,2
28,xxx,AUX,10
29,xxx,CCONJ,4
30,xxx,DET,12
31,xxx,NOUN,2
32,xxx,PRON,2
33,xxxx,ADJ,11
34,xxxx,ADP,3
35,xxxx,ADV,9
36,xxxx,AUX,8
37,xxxx,DET,2
38,xxxx,NOUN,24
39,xxxx,PRON,1
40,xxxx,SCONJ,6
41,xxxx,VERB,19
