,shape,pos,count
0,'x,PART,1
1,",",PUNCT,12
2,.,PUNCT,7
3,X,PRON,2
4,Xx,PRON,2
5,Xxxx,ADV,1
6,Xxxx,PRON,1
7,Xxxxx,DET,1
8,Xxxxx,PROPN,1
9,other.,PUNCT,7
10,x,DET,2
11,xx,ADP,19
12,xx,AUX,6
13,xx,CCONJ,1
14,xx,PART,3
15,xx,PRON,4
16,xxx,ADJ,2
17,xxx,ADP,3
18,xxx,ADV,1
19,xxx,AUX,3
20,xxx,CCONJ,7
21,xxx,DET,19
22,xxx,NOUN,2
23,xxx,NUM,1
24,xxx,PART,3
25,xxx,PRON,1
26,xxx,PROPN,1
27,xxx,SCONJ,2
28,xxx,VERB,1
29,xxxx,ADJ,12
30,xxxx,ADP,7
31,xxxx,ADV,13
32,xxxx,AUX,3
33,xxxx,DET,4
34,xxxx,NOUN,42
35,xxxx,PRON,3
36,xxxx,SCONJ,2
37,xxxx,VERB,21
