,shape,pos,count
0,"""Xxxx",DET,1
1,'x,PART,1
2,",",PUNCT,17
3,.,PUNCT,12
4,X,PRON,3
5,Xx,ADV,1
6,Xx,AUX,1
7,Xx,PRON,5
8,Xxx,PRON,1
9,Xxxx,DET,1
10,Xxxx,PROPN,2
11,Xxxxx,AUX,1
12,Xxxxx,NOUN,1
13,Xxxxx,PROPN,4
14,other.,PUNCT,12
15,x,DET,4
16,xx,ADP,10
17,xx,AUX,5
18,xx,CCONJ,2
19,xx,DET,2
20,xx,PART,9
21,xx,PRON,7
22,xx,VERB,2
23,"xx?""""X",PRON,1
24,xxx,ADP,1
25,xxx,ADV,2
26,xxx,AUX,8
27,xxx,CCONJ,7
28,xxx,DET,8
29,xxx,NOUN,1
30,xxx,NUM,1
31,xxx,PART,1
32,xxx,PRON,9
33,xxx,VERB,8
34,"xxx""—xx",VERB,1
35,xxxx,ADJ,8
36,xxxx,ADP,4
37,xxxx,ADV,12
38,xxxx,AUX,2
39,xxxx,DET,4
40,xxxx,NOUN,31
41,xxxx,PRON,4
42,xxxx,SCONJ,4
43,xxxx,VERB,24
