,shape,pos,count
0,'x,PART,1
1,",",PUNCT,12
2,.,PUNCT,9
3,Xx,ADV,1
4,Xx,SCONJ,1
5,Xxx,CCONJ,1
6,Xxx,PRON,1
7,Xxx,PROPN,1
8,Xxxx,PRON,2
9,Xxxx,PROPN,1
10,Xxxxx,PROPN,4
11,other.,PUNCT,2
12,x,DET,3
13,xx,ADP,11
14,xx,CCONJ,3
15,xx,DET,1
16,xx,PART,9
17,xx,PRON,2
18,xx,VERB,3
19,xxx,ADP,2
20,xxx,AUX,4
21,xxx,CCONJ,8
22,xxx,DET,4
23,xxx,NOUN,1
24,xxx,PART,4
25,xxx,PRON,13
26,xxx,VERB,5
27,xxxx,ADJ,9
28,xxxx,ADV,9
29,xxxx,AUX,8
30,xxxx,CCONJ,1
31,xxxx,DET,1
32,xxxx,NOUN,28
33,xxxx,PRON,10
34,xxxx,SCONJ,3
35,xxxx,VERB,22
