,shape,pos,count
0,'x,PART,3
1,",",PUNCT,16
2,.,PUNCT,17
3,Xx,ADV,2
4,Xx,PRON,3
5,Xxx,AUX,1
6,Xxx,DET,1
7,Xxx,INTJ,3
8,Xxx,PROPN,8
9,Xxxx,ADV,3
10,Xxxx,PRON,1
11,Xxxx,PROPN,3
12,Xxxxx,NOUN,3
13,Xxxxx,PROPN,4
14,other.,PUNCT,9
15,x,DET,2
16,xx,ADP,16
17,xx,ADV,2
18,xx,PART,7
19,xx,PRON,7
20,xx,SCONJ,1
21,xx,VERB,2
22,xxx,ADP,1
23,xxx,AUX,4
24,xxx,CCONJ,5
25,xxx,DET,11
26,xxx,NOUN,6
27,xxx,PRON,2
28,xxx,VERB,1
29,xxxx,ADJ,7
30,xxxx,ADP,2
31,xxxx,ADV,7
32,xxxx,AUX,3
33,xxxx,DET,2
34,xxxx,NOUN,23
35,xxxx,PRON,3
36,xxxx,SCONJ,1
37,xxxx,VERB,29
