,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,7
2,X,DET,1
3,Xx,ADP,1
4,Xxx,ADJ,1
5,Xxxx,PROPN,1
6,Xxxxx,ADJ,5
7,Xxxxx,ADV,2
8,Xxxxx,PROPN,7
9,other.,ADJ,2
10,other.,NOUN,1
11,other.,NUM,1
12,other.,PUNCT,12
13,x,DET,13
14,xx,ADP,21
15,xx,AUX,5
16,xx,CCONJ,2
17,xx,PART,1
18,xx,VERB,2
19,xxx,ADJ,2
20,xxx,ADP,1
21,xxx,ADV,1
22,xxx,AUX,2
23,xxx,CCONJ,1
24,xxx,DET,10
25,xxx,NUM,2
26,xxx,VERB,1
27,xxxx,ADJ,10
28,xxxx,ADP,2
29,xxxx,ADV,8
30,xxxx,CCONJ,1
31,xxxx,DET,4
32,xxxx,NOUN,44
33,xxxx,PRON,3
34,xxxx,SCONJ,3
35,xxxx,VERB,12
