,shape,pos,count
0,"""Xxxx",NOUN,1
1,'x,PART,2
2,",",PUNCT,14
3,.,PUNCT,7
4,Xxx,ADV,1
5,Xxx,DET,1
6,Xxx,PRON,2
7,Xxxx,ADV,1
8,Xxxx,PROPN,6
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,3
11,other.,PUNCT,3
12,x,DET,2
13,x'xxxx,NOUN,1
14,xx,ADP,17
15,xx,ADV,2
16,xx,PART,3
17,xx,PRON,1
18,xxx,ADJ,3
19,xxx,ADP,4
20,xxx,AUX,6
21,xxx,CCONJ,5
22,xxx,DET,17
23,xxx,NOUN,4
24,xxx,NUM,1
25,xxx,PRON,17
26,xxx,VERB,4
27,xxxx,ADJ,12
28,xxxx,ADP,7
29,xxxx,ADV,5
30,xxxx,AUX,2
31,xxxx,DET,3
32,xxxx,NOUN,37
33,xxxx,PRON,1
34,xxxx,VERB,23
