,shape,pos,count
0,"""X",PUNCT,1
1,"""Xxx",PUNCT,1
2,"""Xxxxx",INTJ,1
3,"""Xxxxx",PUNCT,1
4,'x,AUX,3
5,'x,PART,2
6,'xx,AUX,1
7,",",PUNCT,15
8,.,PUNCT,9
9,X,PRON,4
10,Xx,AUX,1
11,Xxx,ADV,1
12,Xxx,DET,1
13,Xxx,PRON,1
14,Xxx.,PROPN,1
15,Xxxx,INTJ,1
16,Xxxxx,PROPN,7
17,other.,PUNCT,13
18,x,DET,3
19,x'x,PART,2
20,xx,ADP,12
21,xx,ADV,2
22,xx,AUX,4
23,xx,PART,1
24,xx,PRON,7
25,xx!—xxx,PROPN,1
26,xxx,ADV,1
27,xxx,AUX,2
28,xxx,CCONJ,6
29,xxx,DET,7
30,xxx,NOUN,1
31,xxx,PRON,19
32,xxx,VERB,2
33,xxxx,ADJ,9
34,xxxx,ADP,7
35,xxxx,ADV,10
36,xxxx,AUX,2
37,xxxx,DET,1
38,xxxx,NOUN,27
39,xxxx,PRON,1
40,xxxx,VERB,29
41,"xxxx!""Xxxxx",VERB,1
42,xxxx?—xxx,AUX,1
