,shape,pos,count
0,"""""Xx",PUNCT,1
1,"""Xxx",PUNCT,2
2,'x,VERB,1
3,'xx,PRON,2
4,",",PUNCT,14
5,.,PUNCT,8
6,X,PRON,7
7,Xx,ADP,1
8,Xxx,ADV,2
9,Xxx,DET,1
10,Xxx,NUM,1
11,Xxx,VERB,1
12,Xxxxx,NOUN,1
13,Xxxxx,PRON,1
14,Xxxxx,PROPN,2
15,other.,PUNCT,15
16,x,DET,9
17,x'x,PART,3
18,xx,ADP,16
19,xx,ADV,2
20,xx,AUX,3
21,xx,DET,1
22,xx,PART,1
23,xx,PRON,12
24,xxx,ADP,4
25,xxx,ADV,1
26,xxx,AUX,3
27,xxx,CCONJ,2
28,xxx,DET,4
29,xxx,NOUN,6
30,xxx,NUM,3
31,xxx,PRON,9
32,xxx,VERB,5
33,xxxx,ADJ,15
34,xxxx,ADP,3
35,xxxx,ADV,7
36,xxxx,AUX,2
37,xxxx,DET,6
38,xxxx,NOUN,22
39,xxxx,NUM,1
40,xxxx,PRON,3
41,xxxx,SCONJ,1
42,xxxx,VERB,22
