,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,10
2,Xx,PRON,1
3,Xxx,CCONJ,1
4,Xxx,DET,1
5,Xxx,NUM,1
6,Xxxx,PRON,2
7,Xxxxx,ADJ,1
8,Xxxxx,ADV,1
9,Xxxxx,NOUN,2
10,x,DET,2
11,xx,ADP,16
12,xx,ADV,1
13,xx,AUX,6
14,xx,DET,1
15,xx,PART,3
16,xx,PRON,3
17,xx,SCONJ,1
18,xxx,ADJ,1
19,xxx,ADP,3
20,xxx,AUX,6
21,xxx,CCONJ,3
22,xxx,DET,15
23,xxx,NUM,1
24,xxx,PART,3
25,xxx,PRON,2
26,xxx,VERB,3
27,xxxx,ADJ,20
28,xxxx,ADP,5
29,xxxx,ADV,6
30,xxxx,AUX,1
31,xxxx,DET,6
32,xxxx,NOUN,50
33,xxxx,SCONJ,3
34,xxxx,VERB,17
35,xxxx?Xxx,NOUN,1
