,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,6
2,Xx,ADP,1
3,Xxx,CCONJ,1
4,Xxx,DET,3
5,Xxxx,ADJ,1
6,Xxxx,ADV,1
7,Xxxx,PROPN,1
8,Xxxxx,ADJ,1
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,12
11,other.,PUNCT,11
12,x,DET,1
13,xx,ADP,24
14,xx,ADV,1
15,xx,AUX,4
16,xx,CCONJ,1
17,xx,PRON,7
18,xx,SCONJ,1
19,xx,VERB,1
20,xxx,ADJ,1
21,xxx,ADP,1
22,xxx,ADV,3
23,xxx,AUX,3
24,xxx,CCONJ,4
25,xxx,DET,15
26,xxx,NOUN,2
27,xxx,PART,1
28,xxx,PRON,8
29,xxxx,ADJ,11
30,xxxx,ADP,6
31,xxxx,ADV,7
32,xxxx,AUX,5
33,xxxx,DET,5
34,xxxx,NOUN,33
35,xxxx,PRON,6
36,xxxx,SCONJ,1
37,xxxx,VERB,16
