,shape,pos,count
0,'x,AUX,1
1,'x,PART,2
2,",",PUNCT,14
3,.,PUNCT,18
4,X,PRON,2
5,Xx,ADP,2
6,Xx,PRON,3
7,Xxx,CCONJ,1
8,Xxx,DET,1
9,Xxx,PRON,1
10,Xxxx,ADV,1
11,Xxxx,DET,1
12,Xxxx,PRON,1
13,Xxxxx,DET,1
14,Xxxxx,PRON,2
15,Xxxxx,PROPN,8
16,Xxxxx,SCONJ,3
17,other.,PUNCT,7
18,x,DET,4
19,x'x,PART,1
20,xx,ADP,5
21,xx,ADV,1
22,xx,AUX,1
23,xx,DET,1
24,xx,PART,8
25,xx,PRON,6
26,xxx,ADJ,1
27,xxx,ADV,2
28,xxx,AUX,3
29,xxx,CCONJ,3
30,xxx,DET,10
31,xxx,NUM,1
32,xxx,PART,2
33,xxx,PRON,5
34,xxx,SCONJ,1
35,xxx,VERB,6
36,xxxx,ADJ,7
37,xxxx,ADP,3
38,xxxx,ADV,4
39,xxxx,AUX,3
40,xxxx,DET,4
41,xxxx,NOUN,34
42,xxxx,PRON,3
43,xxxx,VERB,35
