,shape,pos,count
0,'x,PART,4
1,",",NUM,1
2,",",PUNCT,14
3,.,PUNCT,9
4,X'Xxxxx,PROPN,1
5,Xx,ADP,2
6,Xx,PROPN,4
7,Xx.,PROPN,1
8,Xxx,DET,5
9,Xxx,PROPN,3
10,Xxxx,ADV,1
11,Xxxx,PROPN,5
12,Xxxxx,ADJ,2
13,Xxxxx,NOUN,1
14,Xxxxx,PROPN,10
15,other.,NUM,4
16,other.,PUNCT,4
17,x,DET,5
18,x.,NOUN,1
19,x.,VERB,1
20,xx,ADP,19
21,xx,PART,1
22,xxx,ADP,1
23,xxx,AUX,6
24,xxx,CCONJ,9
25,xxx,DET,10
26,xxx,NOUN,1
27,xxx,NUM,1
28,xxx,PRON,1
29,xxx,PROPN,1
30,xxx,VERB,1
31,xxxx,ADJ,9
32,xxxx,ADP,3
33,xxxx,ADV,7
34,xxxx,AUX,5
35,xxxx,DET,2
36,xxxx,NOUN,30
37,xxxx,NUM,5
38,xxxx,PRON,2
39,xxxx,VERB,20
