,shape,pos,count
0,"""""Xx",PUNCT,1
1,"""Xxx'xx",VERB,1
2,'x,AUX,1
3,",",PUNCT,12
4,.,PUNCT,9
5,Xx,PRON,2
6,Xx.,PROPN,1
7,Xxx,CCONJ,2
8,Xxx,DET,1
9,Xxx.,PROPN,1
10,Xxxx,ADV,1
11,Xxxxx,ADP,1
12,Xxxxx,PROPN,1
13,other.,PUNCT,5
14,x,DET,6
15,xx,ADP,21
16,xx,ADV,1
17,xx,AUX,3
18,xx,CCONJ,1
19,xx,DET,1
20,xx,PART,3
21,xx,PRON,3
22,xx,SCONJ,2
23,xx,VERB,1
24,xxx,ADJ,1
25,xxx,AUX,3
26,xxx,CCONJ,10
27,xxx,DET,8
28,xxx,NOUN,5
29,xxx,NUM,1
30,xxx,PART,3
31,xxx,PRON,1
32,xxx,VERB,3
33,xxxx,ADJ,11
34,xxxx,ADP,6
35,xxxx,ADV,7
36,xxxx,AUX,5
37,xxxx,DET,8
38,xxxx,NOUN,32
39,xxxx,PRON,10
40,xxxx,SCONJ,5
41,xxxx,VERB,19
