,shape,pos,count
0,",",PUNCT,15
1,.,PUNCT,7
2,X,DET,1
3,X,PRON,6
4,Xx,ADP,2
5,Xxx,ADP,1
6,Xxx,DET,1
7,Xxxxx,PROPN,3
8,other.,PUNCT,3
9,x,DET,7
10,xx,ADP,16
11,xx,ADV,2
12,xx,AUX,1
13,xx,CCONJ,1
14,xx,DET,1
15,xx,PART,4
16,xx,PRON,7
17,xx,VERB,1
18,xxx,ADJ,2
19,xxx,ADP,1
20,xxx,ADV,1
21,xxx,AUX,1
22,xxx,CCONJ,10
23,xxx,DET,19
24,xxx,NOUN,3
25,xxx,PART,1
26,xxx,PRON,2
27,xxx,VERB,4
28,xxxx,ADJ,10
29,xxxx,ADP,10
30,xxxx,ADV,8
31,xxxx,AUX,4
32,xxxx,DET,4
33,xxxx,NOUN,42
34,xxxx,SCONJ,4
35,xxxx,VERB,21
