,shape,pos,count
0,",",PUNCT,8
1,.,PUNCT,12
2,X,DET,1
3,Xx,ADP,1
4,Xxx,DET,2
5,Xxxx,PROPN,1
6,Xxxxx,ADJ,1
7,Xxxxx,ADV,3
8,Xxxxx,NOUN,3
9,Xxxxx,PROPN,18
10,other.,NUM,7
11,other.,PUNCT,6
12,other.,SYM,1
13,x,DET,3
14,xx,ADP,20
15,xx,ADV,2
16,xx,AUX,3
17,xx,PRON,2
18,xx,VERB,1
19,xxx,ADP,2
20,xxx,ADV,2
21,xxx,AUX,6
22,xxx,CCONJ,7
23,xxx,DET,6
24,xxx,PART,1
25,xxxx,ADJ,18
26,xxxx,ADP,6
27,xxxx,ADV,14
28,xxxx,AUX,1
29,xxxx,DET,2
30,xxxx,NOUN,36
31,xxxx,PRON,3
32,xxxx,PROPN,1
33,xxxx,SCONJ,3
34,xxxx,VERB,23
