,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,10
2,Xx,ADP,1
3,Xx,PRON,1
4,Xxx,CCONJ,4
5,Xxx,PROPN,1
6,Xxx,VERB,1
7,Xxxx,ADJ,1
8,Xxxx,INTJ,1
9,Xxxx,PROPN,6
10,Xxxx,VERB,1
11,Xxxxx,ADJ,1
12,Xxxxx,NOUN,1
13,Xxxxx,PROPN,8
14,other.,PUNCT,11
15,x,DET,5
16,x'x,PART,3
17,xx,ADP,9
18,xx,ADV,3
19,xx,PART,3
20,xx,PRON,6
21,xx,VERB,1
22,xxx,ADJ,2
23,xxx,ADP,3
24,xxx,ADV,1
25,xxx,AUX,2
26,xxx,CCONJ,12
27,xxx,DET,11
28,xxx,PART,1
29,xxx,PRON,4
30,xxx,VERB,7
31,xxxx,ADJ,4
32,xxxx,ADP,8
33,xxxx,ADV,6
34,xxxx,AUX,3
35,xxxx,NOUN,20
36,xxxx,PRON,6
37,xxxx,VERB,20
