,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,5
2,Xx,INTJ,1
3,Xx,PRON,1
4,Xxx,DET,1
5,Xxx,PRON,1
6,Xxx,PROPN,1
7,Xxxx,PROPN,1
8,Xxxxx,PROPN,1
9,Xxxxx,VERB,1
10,other.,PUNCT,3
11,xx,ADP,13
12,xx,ADV,1
13,xx,AUX,1
14,xx,PART,2
15,xx,PRON,4
16,xx,SCONJ,1
17,xx,VERB,1
18,xx!Xxx,PROPN,1
19,xxx,ADV,3
20,xxx,AUX,5
21,xxx,CCONJ,13
22,xxx,DET,22
23,xxx,NOUN,4
24,xxx,PRON,10
25,xxx,SCONJ,1
26,xxxx,ADJ,11
27,xxxx,ADP,6
28,xxxx,ADV,9
29,xxxx,AUX,5
30,xxxx,DET,3
31,xxxx,NOUN,32
32,xxxx,PRON,4
33,xxxx,SCONJ,2
34,xxxx,VERB,22
