,shape,pos,count
0,"""Xxxx",ADV,1
1,'x,PART,1
2,",",PUNCT,16
3,.,PUNCT,7
4,Xx,PRON,1
5,Xxx,PROPN,2
6,Xxxx,DET,1
7,Xxxx,PROPN,1
8,Xxxxx,PROPN,7
9,Xxxxx,SCONJ,1
10,other.,PUNCT,3
11,x,DET,4
12,xx,ADP,11
13,xx,ADV,3
14,xx,CCONJ,1
15,xx,PART,4
16,xx,PRON,1
17,xx,SCONJ,1
18,xxx,ADJ,3
19,xxx,ADP,4
20,xxx,ADV,1
21,xxx,AUX,7
22,xxx,CCONJ,6
23,xxx,DET,11
24,xxx,NOUN,1
25,xxx,PART,2
26,xxx,PRON,3
27,xxx,VERB,4
28,xxxx,ADJ,15
29,xxxx,ADP,3
30,xxxx,ADV,6
31,xxxx,AUX,2
32,xxxx,DET,1
33,xxxx,NOUN,34
34,xxxx,NUM,1
35,xxxx,PRON,4
36,xxxx,SCONJ,2
37,xxxx,VERB,15
