,shape,pos,count
0,"""Xxxxx",PUNCT,1
1,'x,AUX,3
2,'x,PART,1
3,'xx,AUX,2
4,",",PUNCT,13
5,.,PUNCT,14
6,X,PRON,6
7,X.X.,PROPN,1
8,Xx,PRON,5
9,Xxx,ADV,1
10,Xxx,CCONJ,3
11,Xxx,PRON,1
12,Xxxx,ADJ,1
13,Xxxx,DET,1
14,Xxxxx,PROPN,4
15,other.,PART,2
16,other.,PUNCT,11
17,x,DET,6
18,x'x,PART,1
19,xx,ADP,12
20,xx,PART,2
21,xx,PRON,10
22,xx,VERB,2
23,xxx,ADJ,6
24,xxx,ADP,4
25,xxx,AUX,5
26,xxx,CCONJ,4
27,xxx,DET,9
28,xxx,NOUN,4
29,xxx,NUM,2
30,xxx,PART,2
31,xxx,PRON,10
32,xxx,VERB,4
33,xxxx,ADJ,9
34,xxxx,ADP,10
35,xxxx,ADV,7
36,xxxx,AUX,1
37,xxxx,DET,3
38,xxxx,NOUN,31
39,xxxx,PRON,5
40,xxxx,VERB,24
