,shape,pos,count
0,'x,PART,1
1,",",PUNCT,10
2,.,PUNCT,18
3,Xx,ADV,1
4,Xx,PRON,2
5,Xx,SCONJ,1
6,Xxx,CCONJ,2
7,Xxx,NUM,1
8,Xxx,PRON,4
9,Xxx,PROPN,1
10,Xxxx,ADV,3
11,Xxxx,PROPN,13
12,Xxxxx,ADV,1
13,Xxxxx,PROPN,12
14,other.,PUNCT,9
15,x,DET,3
16,x'x,PART,2
17,xx,ADP,8
18,xx,AUX,2
19,xx,PART,4
20,xx,PRON,1
21,xx,VERB,4
22,xxx,ADP,1
23,xxx,ADV,2
24,xxx,AUX,4
25,xxx,CCONJ,6
26,xxx,DET,1
27,xxx,NOUN,2
28,xxx,PART,1
29,xxx,PRON,10
30,xxx,VERB,1
31,xxxx,ADJ,5
32,xxxx,ADP,6
33,xxxx,ADV,4
34,xxxx,AUX,3
35,xxxx,NOUN,18
36,xxxx,VERB,27
