,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,8
2,X,PRON,1
3,Xx,PRON,3
4,Xx.,PROPN,1
5,XxXxxxx,PROPN,1
6,Xxx,CCONJ,1
7,Xxxxx,ADP,1
8,Xxxxx,PROPN,4
9,other.,PUNCT,4
10,x,DET,5
11,xx,ADP,14
12,xx,ADV,1
13,xx,PART,3
14,xx,PRON,8
15,xx,SCONJ,3
16,xxx,ADJ,2
17,xxx,ADP,3
18,xxx,ADV,1
19,xxx,AUX,6
20,xxx,CCONJ,8
21,xxx,DET,9
22,xxx,NOUN,4
23,xxx,NUM,1
24,xxx,PART,2
25,xxx,PRON,8
26,xxx,VERB,5
27,xxxx,ADJ,9
28,xxxx,ADP,9
29,xxxx,ADV,9
30,xxxx,AUX,5
31,xxxx,DET,2
32,xxxx,NOUN,24
33,xxxx,NUM,1
34,xxxx,PRON,3
35,xxxx,SCONJ,2
36,xxxx,VERB,21
