,shape,pos,count
0,"""""Xx",INTJ,1
1,"""""Xxx",PUNCT,1
2,"""Xx",INTJ,1
3,'x,AUX,2
4,'xx,AUX,1
5,",",PUNCT,10
6,.,PUNCT,12
7,X,DET,1
8,X,PRON,5
9,Xx,ADP,1
10,Xx,PRON,2
11,Xxx,PRON,2
12,Xxx,PROPN,1
13,Xxxx,ADP,1
14,Xxxx,DET,1
15,Xxxxx,AUX,1
16,Xxxxx,PRON,1
17,Xxxxx,PROPN,5
18,Xxxxx,VERB,1
19,other.,PUNCT,10
20,x,DET,5
21,xx,ADP,11
22,xx,ADV,2
23,xx,DET,4
24,xx,PART,3
25,xx,PRON,5
26,xx,VERB,2
27,xxx,ADP,1
28,xxx,ADV,2
29,xxx,AUX,2
30,xxx,CCONJ,3
31,xxx,DET,5
32,xxx,NOUN,2
33,xxx,PART,2
34,xxx,PRON,5
35,xxx,VERB,1
36,xxxx,ADJ,8
37,xxxx,ADP,1
38,xxxx,ADV,7
39,xxxx,AUX,4
40,xxxx,DET,2
41,xxxx,NOUN,25
42,xxxx,NUM,1
43,xxxx,PRON,4
44,xxxx,SCONJ,4
45,xxxx,VERB,17
46,"xxxx?""""Xxxx",ADJ,1
