,shape,pos,count
0,'x,PART,1
1,",",PUNCT,14
2,.,PUNCT,7
3,X.,PROPN,1
4,Xx,ADP,1
5,Xx,PROPN,4
6,Xxx,DET,1
7,Xxx,NOUN,1
8,Xxx,NUM,1
9,Xxx,PRON,2
10,Xxxxx,ADJ,1
11,Xxxxx,PROPN,8
12,Xxxxx,VERB,1
13,other.,PUNCT,7
14,x,DET,9
15,xx,ADP,16
16,xx,AUX,1
17,xx,PART,1
18,xx,PRON,1
19,xx,VERB,1
20,xxx,ADJ,2
21,xxx,ADP,5
22,xxx,AUX,4
23,xxx,CCONJ,6
24,xxx,DET,10
25,xxx,NUM,1
26,xxx,PRON,8
27,xxx,VERB,1
28,xxxx,ADJ,11
29,xxxx,ADP,9
30,xxxx,ADV,6
31,xxxx,AUX,2
32,xxxx,CCONJ,1
33,xxxx,DET,2
34,xxxx,NOUN,38
35,xxxx,PRON,1
36,xxxx,SCONJ,2
37,xxxx,VERB,21
