,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,9
2,Xx,ADV,1
3,Xx,PART,1
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxxx,DET,1
7,Xxxxx,ADJ,1
8,Xxxxx,ADP,1
9,Xxxxx,ADV,1
10,Xxxxx,NOUN,1
11,Xxxxx,PRON,2
12,other.,PUNCT,12
13,x,DET,4
14,xx,ADP,13
15,xx,ADV,1
16,xx,AUX,2
17,xx,CCONJ,1
18,xx,INTJ,1
19,xx,NOUN,1
20,xx,PART,5
21,xxx,ADJ,2
22,xxx,ADP,1
23,xxx,ADV,1
24,xxx,AUX,6
25,xxx,DET,4
26,xxx,NOUN,2
27,xxx,PART,2
28,xxx,VERB,5
29,xxxx,ADJ,19
30,xxxx,ADP,11
31,xxxx,ADV,2
32,xxxx,DET,8
33,xxxx,NOUN,48
34,xxxx,PRON,6
35,xxxx,VERB,19
