,shape,pos,count
0,",",NUM,1
1,",",PUNCT,7
2,.,PUNCT,7
3,XXd,PROPN,2
4,Xx,ADP,1
5,Xxx,ADV,1
6,Xxx,DET,1
7,Xxxx,ADV,1
8,Xxxxx,ADJ,4
9,Xxxxx,NOUN,1
10,Xxxxx,PROPN,5
11,other.,NUM,2
12,other.,PUNCT,8
13,x,DET,3
14,xx,ADP,11
15,xx,ADV,2
16,xx,AUX,2
17,xx,DET,1
18,xx,NOUN,1
19,xx,PRON,2
20,xx,VERB,1
21,xxx,ADJ,1
22,xxx,ADP,1
23,xxx,ADV,4
24,xxx,AUX,4
25,xxx,CCONJ,6
26,xxx,DET,12
27,xxx,NOUN,6
28,xxx,NUM,1
29,xxx,PRON,1
30,xxxx,ADJ,8
31,xxxx,ADP,11
32,xxxx,ADV,4
33,xxxx,AUX,3
34,xxxx,DET,2
35,xxxx,NOUN,36
36,xxxx,PRON,1
37,xxxx,SCONJ,3
38,xxxx,VERB,21
