,shape,pos,count
0,",",PUNCT,15
1,.,PUNCT,6
2,Xx,ADP,1
3,Xx,PRON,1
4,Xxx,ADP,1
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxxxx,DET,1
8,Xxxxx,PROPN,2
9,other.,PUNCT,6
10,x,DET,8
11,xx,ADP,17
12,xx,ADV,5
13,xx,AUX,2
14,xx,CCONJ,1
15,xx,DET,1
16,xx,PART,3
17,xx,PRON,13
18,xx,SCONJ,3
19,xx,VERB,5
20,xxx,ADJ,2
21,xxx,ADV,2
22,xxx,AUX,2
23,xxx,CCONJ,7
24,xxx,DET,12
25,xxx,NOUN,1
26,xxx,NUM,1
27,xxx,PART,2
28,xxx,PRON,2
29,xxx,SCONJ,1
30,xxx,VERB,2
31,xxxx,ADJ,14
32,xxxx,ADP,5
33,xxxx,ADV,16
34,xxxx,AUX,1
35,xxxx,DET,6
36,xxxx,NOUN,31
37,xxxx,PRON,5
38,xxxx,SCONJ,4
39,xxxx,VERB,21
