,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,11
2,Xx,SCONJ,1
3,Xxx,DET,2
4,Xxx,PRON,1
5,Xxxx,ADJ,1
6,Xxxx,ADV,1
7,Xxxxx,ADJ,3
8,Xxxxx,NOUN,1
9,Xxxxx,PRON,1
10,other.,NOUN,1
11,other.,NUM,4
12,other.,PUNCT,3
13,other.,SYM,2
14,x,DET,3
15,xx,ADP,15
16,xx,AUX,6
17,xx,CCONJ,1
18,xx,DET,3
19,xx,PART,6
20,xx,PRON,6
21,xx,VERB,1
22,xxx,ADP,2
23,xxx,ADV,1
24,xxx,AUX,3
25,xxx,CCONJ,3
26,xxx,DET,9
27,xxx,PRON,2
28,xxx,VERB,1
29,xxxx,ADJ,20
30,xxxx,ADP,2
31,xxxx,ADV,2
32,xxxx,AUX,3
33,xxxx,CCONJ,1
34,xxxx,DET,4
35,xxxx,NOUN,40
36,xxxx,PRON,4
37,xxxx,VERB,24
