,shape,pos,count
0,'x,PART,1
1,",",PUNCT,8
2,.,PUNCT,8
3,Xx,ADP,2
4,Xxx,DET,2
5,Xxx,PROPN,2
6,Xxxx,PROPN,1
7,Xxxxx,ADV,1
8,Xxxxx,DET,1
9,Xxxxx,NOUN,2
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,10
12,other.,ADJ,2
13,other.,PUNCT,6
14,x,DET,1
15,xx,ADJ,1
16,xx,ADP,14
17,xx,CCONJ,1
18,xx,DET,1
19,xx,NOUN,1
20,xx,PART,4
21,xx,VERB,1
22,xxx,AUX,4
23,xxx,CCONJ,3
24,xxx,DET,16
25,xxx,PART,2
26,xxx,VERB,1
27,xxxx,ADJ,20
28,xxxx,ADP,6
29,xxxx,ADV,7
30,xxxx,AUX,6
31,xxxx,DET,7
32,xxxx,NOUN,34
33,xxxx,PRON,1
34,xxxx,VERB,23
