,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,9
2,Xx,ADV,1
3,Xxx,DET,4
4,Xxxx,DET,1
5,Xxxx,VERB,1
6,Xxxxx,ADP,1
7,Xxxxx,DET,1
8,other.,PUNCT,3
9,x,DET,9
10,xx,ADP,12
11,xx,AUX,9
12,xx,CCONJ,2
13,xx,DET,1
14,xx,PART,4
15,xx,PRON,5
16,xx,SCONJ,1
17,xx,VERB,4
18,xxx,ADJ,1
19,xxx,ADP,3
20,xxx,AUX,3
21,xxx,CCONJ,7
22,xxx,DET,18
23,xxx,NOUN,1
24,xxx,NUM,2
25,xxx,PART,1
26,xxx,PRON,1
27,xxx,VERB,3
28,xxxx,ADJ,11
29,xxxx,ADP,6
30,xxxx,ADV,8
31,xxxx,AUX,6
32,xxxx,DET,6
33,xxxx,NOUN,43
34,xxxx,PRON,4
35,xxxx,VERB,19
