,shape,pos,count
0,",",PUNCT,18
1,.,PUNCT,5
2,X,DET,1
3,Xx,INTJ,1
4,Xx,PRON,2
5,Xxx,ADV,1
6,Xxx,CCONJ,1
7,Xxxx,ADV,1
8,Xxxx,PRON,1
9,Xxxxx,PROPN,1
10,other.,PUNCT,6
11,x,DET,5
12,xx,ADP,9
13,xx,ADV,1
14,xx,AUX,4
15,xx,CCONJ,1
16,xx,PART,6
17,xx,PRON,1
18,xx,SCONJ,1
19,xxx,ADJ,1
20,xxx,ADP,2
21,xxx,ADV,3
22,xxx,AUX,2
23,xxx,CCONJ,8
24,xxx,DET,4
25,xxx,NOUN,1
26,xxx,PRON,11
27,xxx,VERB,4
28,xxxx,ADJ,18
29,xxxx,ADP,4
30,xxxx,ADV,6
31,xxxx,AUX,2
32,xxxx,DET,5
33,xxxx,NOUN,24
34,xxxx,NUM,2
35,xxxx,PRON,10
36,xxxx,SCONJ,3
37,xxxx,VERB,21
