,shape,pos,count
0,"""""Xxxxx",VERB,1
1,"""Xxx",PUNCT,1
2,"""Xxxx",NOUN,1
3,'x,AUX,1
4,'x,PART,1
5,'x,VERB,1
6,'xx,AUX,3
7,",",PUNCT,19
8,.,PUNCT,15
9,X,DET,1
10,X,PRON,9
11,Xx,ADV,1
12,Xx,PRON,2
13,Xxx,PART,1
14,Xxxx,ADV,1
15,Xxxxx,ADV,2
16,Xxxxx,DET,1
17,Xxxxx,PROPN,7
18,Xxxxx,VERB,1
19,other.,PUNCT,9
20,x,DET,6
21,xx,ADP,16
22,xx,PART,3
23,xx,PRON,4
24,xxx,ADJ,2
25,xxx,ADV,5
26,xxx,AUX,1
27,xxx,CCONJ,4
28,xxx,DET,8
29,xxx,NOUN,10
30,xxx,NUM,2
31,xxx,PART,5
32,xxx,VERB,4
33,xxxx,ADJ,17
34,xxxx,ADP,3
35,xxxx,ADV,11
36,xxxx,DET,1
37,xxxx,NOUN,20
38,xxxx,PRON,1
39,xxxx,SCONJ,1
40,xxxx,VERB,16
41,"xxxx?""""Xxxx",NOUN,1
